latitude,longitude
36.35613654817149,127.38389131299463
36.34455626367191,127.36388359756741
36.35138980617152,127.37702717864747
36.3529118392,127.39722272412365
36.36990261495636,127.3774343636893
36.33605665408406,127.3933834276348
36.37038690588843,127.39524236650712
36.3657982815902,127.38187481101501
36.343990275250334,127.38116475174706
36.35745929178051,127.38016958255774
36.34406848287938,127.38562470642192
36.34701324143593,127.38867462126726
36.34529725220301,127.37093566578199
36.35319654143676,127.40378840119034
36.35239005019989,127.38097827399017
36.364529026741025,127.37493908631934
36.35330296402171,127.39211046235037
36.35356020331257,127.3624359444758
36.363055201633905,127.36361947226865
36.33252314377458,127.38505449496942
36.35780033933221,127.3931902370316
36.36781887544345,127.38802221025875
36.34807310965691,127.39361462309293
36.344035156385075,127.37603458192851
36.36047823962121,127.38349578185355
35.1503801470661,126.8903737934291
35.17114286949116,126.90191473621185
35.1490999039004,126.87623569330071
35.143183886658335,126.89275352731686
35.16188816210706,126.88596342266773
35.14820407213733,126.90146591828544
35.14376414032881,126.87960265444056
35.161205655871,126.89607189982719
35.15316920979341,126.8837224898724
35.13349510456566,126.8868188021951
35.13943950573342,126.89012049047243
35.17083485360924,126.88131930823562
35.1671888749449,126.89434827343374
35.15220214186368,126.8943282618937
35.16335527034219,126.90047598973445
35.132586642442426,126.89467099654816
35.163437700073345,126.88093864001772
35.14305210306214,126.9030109236654
35.15786974781359,126.88815574854583
35.145775933696505,126.88447922480702
35.14482974170725,126.8972696285019
35.15536928751361,126.90995292964286
35.13928333610907,126.89671433403277
35.14265074169021,126.87307739844333
35.15771766240514,126.90172904402569
35.1408378894964,126.88489859905205
35.156707695624,126.8718166626852
35.17408861951129,126.89036541155144
35.157685806322625,126.88356723059181
35.14758988859814,126.89296698983773
35.136193679654944,126.90382020801623
35.162521169483824,126.9074248121166
35.16702639974164,126.88728930173893
35.15314930497967,126.89931760303355
35.1546076536491,126.89165310874077
35.15373967259176,126.87892790589291
35.13612876152255,126.87937507312002
35.156366661308674,126.89638720172397
35.149525964325086,126.8866003453045
35.153825741346964,126.88759135045022
35.162719372697445,126.89080621364859
35.165388157438976,126.87358913713197
35.15875357211788,126.87804898097434
35.158517680132306,126.89233593190956
35.1522930265902,126.90467373581623
35.14523581783905,126.88888524672608
35.14954961305306,126.86956653741403
35.14617595559127,126.90996026168513
35.14927913893309,126.89694038264211
35.149254621303754,126.88157581947243
37.37111713081639,126.65165711134395
37.47407826704538,126.46508157239863
37.50918746755044,126.71516009261397
37.462993417858385,126.43663434417688
37.39064579859913,126.64398197972692
37.383109721151875,126.66185584996379
37.513194972193546,126.72443860797486
37.47554042301767,126.43424704212917
37.47499206929335,126.45522146366453
37.50201336978025,126.72385804732384
37.46144705581236,126.45612523601557
37.382250752646684,126.65200504927294
37.38654041557105,126.66769852298175
37.52070042496086,126.7098006658796
37.39811606267963,126.65666013442728
37.506724095338875,126.73819223716607
37.48284959537118,126.45866576749718
37.47314482971286,126.44826923316813
37.50342641319145,126.70768936926531
37.46109772016831,126.46561088656179
37.38829474215829,126.65835055375034
37.52548654324251,126.72859589763844
37.455333323963906,126.44316930817463
37.45996263952886,126.44934592871876
37.377735800894236,126.6578760334093
37.36888085187425,126.66247405929333
37.5022049742663,126.71668610212416
37.51552910742047,126.71771936573073
37.5068283080833,126.7284078016774
37.37877464361847,126.64423070102761
37.39480222938996,126.66680930988072
37.49403796533223,126.72393979024899
37.4830897617153,126.44870537374096
37.51903388704361,126.72539038925387
37.49946236056265,126.73222327976646
37.38234523230277,126.67541511411535
37.50822203204087,126.72145732177543
37.51829386722933,126.73643973742968
37.51259958689261,126.708292502395
37.376684024920735,126.66715943788263
37.45253323848529,126.45536323774316
37.4780189682698,126.44288093012956
37.46780339225203,126.45243583794834
37.524332234979,126.71833673990577
37.46809356366463,126.45938547434723
37.47000645803636,126.44119073687328
37.39045062297462,126.65181921256196
37.51273441079821,126.73136330068489
37.46547031206881,126.44599518576501
37.49421964909442,126.71362091717532
33.25448842862137,126.56057339829493
33.50077086025313,126.53411950762592
33.25601565893624,126.54427588421393
33.48958895773852,126.52477272846978
33.24951905327633,126.57377251117778
33.503049068196816,126.54029388280725
33.5126430323978,126.52059531199674
33.2436304027279,126.54404865174052
33.24933190209049,126.56111139456584
33.490224537958156,126.5457611361684
33.26789355073746,126.57332138445528
33.27123152111124,126.56275587281468
33.51124663882571,126.53345557639373
33.49530303832671,126.52615907482654
33.49549754883618,126.53321011689826
33.250117314805436,126.54939438212587
33.244772516688364,126.56599933471979
33.503139808631325,126.52290904441229
33.482768766549064,126.53635318600256
33.256851635919936,126.55264241286206
33.25683865955271,126.57110245215905
33.24412678549897,126.55901747243072
33.49628706107336,126.5121447248542
33.26395318201958,126.55517457465886
33.50168776810366,126.54772989598646
33.511900974431015,126.54306140893254
33.25061483039966,126.55554529147967
33.25732705248573,126.56522875745424
33.263203403899965,126.5680141138839
33.241914371316426,126.55276794011834
33.240834527308536,126.57300358869738
33.50451426243462,126.52935324264101
33.26354087270131,126.56176086358896
33.490506842266754,126.53738591760533
33.48979674268704,126.53091578572727
33.49933030898904,126.52857708001774
33.48780905007732,126.51763410004006
33.263940969365684,126.54667486453909
33.50647312338481,126.53571293220561
33.51838799379517,126.5314631543986
33.25748689821735,126.57843728706317
33.496361085385914,126.52002562643484
33.48098023765635,126.52592991382976
33.504747638937516,126.51567032539172
33.49656530491483,126.53989105459522
33.25877386071214,126.5583393600163
33.50941851852046,126.52649559055969
33.25126091908247,126.56670641737607
33.236208832132235,126.56205934101358
33.27131230181278,126.55300339961501
37.37659270932655,127.13159187036216
37.390718965075926,127.12003670677434
37.37694470066055,127.11085563036107
37.39367930594453,127.13050861643312
37.392061329707026,127.11612663001591
37.374634917244215,127.12055842902238
37.38410359963553,127.11210615005669
37.38556765786761,127.12460193236882
37.40304396947793,127.11737328317918
37.37198206991949,127.13674400126565
37.371938343413845,127.12915150865548
37.382534575116594,127.12131350658741
37.3643062256826,127.1141077838006
37.38800479784315,127.13301001359005
37.363531758353005,127.12337919406684
37.39780929633874,127.12468058951458
37.384605332985615,127.09985643554839
37.383295602635286,127.11725119468804
37.38907271012061,127.12814297384
37.379465462231884,127.13632780571746
37.37920898715052,127.12801980244572
37.379097091875025,127.11876790887621
37.389957873999556,127.11174262864209
37.39362280355867,127.13803591351501
37.37015385646658,127.12388793816899
37.38920103865212,127.1237677624126
37.3801067496561,127.11433516610283
37.37121150641791,127.11145826818063
37.38196854058553,127.12541007081997
37.380293662507185,127.10679965470682
37.39658296750885,127.1130848232692
37.37270609034734,127.10358711327483
37.39306812786571,127.12489571465605
37.365518503119,127.1321731289656
37.3822308036852,127.13233583416168
37.37526076813606,127.1256955296487
37.38733547609434,127.1159374906944
37.399577350416685,127.1325419375355
37.39209778969297,127.1062360454115
37.39599386758004,127.11935909662978
37.3860300578348,127.13893647603828
37.39951266563992,127.10501781727142
37.378622425188034,127.12307264377658
37.386041901496256,127.10756152982202
37.384560015231706,127.12871343903777
37.378562998987505,127.14307114016097
37.370049137212625,127.11783387116627
37.37541296037183,127.11581641826432
37.403513119277676,127.12580523757053
37.386412472863654,127.12033991297159
37.493221816023656,127.02989799386447
37.52212930310675,126.92629079591742
37.56054564213678,126.98661290924306
37.51097919949897,127.10918758218796
37.560229764426666,126.92406824822454
37.52977590402321,126.99444245686898
37.57344101899814,127.00401796027634
37.547131792404535,126.99358789760885
37.54174532689905,126.92974282575452
37.52944760021898,126.93574692519222
37.497231525507516,127.02250666056764
37.49841517528461,127.0399770228489
37.584466710255946,126.99702794117786
37.55590353268611,126.93505669401242
37.50803722597556,127.02140438252876
37.53194555058093,127.00492447366712
37.51648616632971,127.11837424044847
37.524149887719,127.09803834952702
37.57586038861482,126.9937317981789
37.52793366614299,127.1110319022168
37.53034276506565,126.92472285036489
37.5708872759394,126.98674198192481
37.54239586181682,127.00411165931982
37.5547174748334,126.91343365895892
37.561024667135655,127.00097680538146
37.56727042215086,126.99449326037222
37.51387646159852,127.10108087454645
37.522838890719825,126.91495257798114
37.55112932275241,126.92396279164821
37.52294008566761,126.98665947689369
37.5423879341417,126.98371582727849
37.536366311256955,126.91605921497923
37.50164023017272,127.02993717768501
37.50312662015265,127.10183816349131
37.568078394421946,126.93105624523763
37.53761396293346,126.99453174484142
37.497844506139735,127.01339181387708
37.51728574386999,126.93533962778007
37.485938346519724,127.03516336823876
37.48650413631323,127.02135058959665
37.56754560847329,126.91691917089648
37.58152591894292,126.98456611273238
37.503652111241536,127.11517152482483
37.51265631754618,126.9224783110785
37.51023090722257,127.03385627456143
37.51941305153456,127.10769343194019
37.52164703505767,126.99982495323513
37.51233060323824,127.09195855649227
37.57036176356293,126.97750471600408
37.53298314201676,126.98446938584564
37.272024744541035,127.02532509084965
37.2601114852342,126.99061917215971
37.27024589186361,127.0039437352551
37.27701279133598,127.03739192369888
37.26468123222982,127.03324655785123
37.25566114978334,126.9966929465657
37.27175625368284,127.04211329629526
37.2796332167883,126.9896788952272
37.25251391176446,127.02666683390697
37.2662338524325,126.98750279828003
37.25297939354318,127.03961799472717
37.26553930086869,127.01548538127791
37.277232818364226,126.99676083530757
37.26053144847446,127.00044732012304
37.26671897671901,127.02264496305745
37.278422335325295,127.02437598123372
37.276387994011195,127.00416866165783
37.286589579580394,127.0263834456711
37.26076326677571,127.0382265911328
37.26643979184601,126.99955388424243
37.26796699301194,127.0290374324633
37.26380788097657,127.0043909268573
37.24871536435783,126.99607256183995
37.27343600674796,127.01079868096205
37.27922990955395,127.04516965040654
37.260767079128556,127.00970297081165
37.26067302861491,126.98211166417
37.28191570199929,127.01485523672774
37.27077531697563,127.03482491009369
37.26245637488388,127.045596430882
37.2696635982264,127.05026700606896
37.25775637991798,127.0324103688276
37.26655657584895,126.99378362619561
37.25673596274951,127.00418519909029
37.25952103588188,127.02074135949331
37.28599423378475,127.03716185795622
37.26670433896165,127.03919835734357
37.27245494844724,126.982382213377
37.252890779321525,126.98775502917738
37.261997168650986,127.02733224363676
37.273150753313246,127.01875661334928
37.27206029890887,126.99159770625874
37.28004649192565,127.03147035973168
37.26178710718274,126.99591933798668
37.274223643788254,127.03055679730447
37.25418789586225,127.01275136489598
37.24949360183166,127.00450823203772
37.271467755745405,126.99798724953597
37.26743265035298,127.00886126950694
37.28394273620914,127.0013811217953
35.54231897646734,129.34376806608913
35.53132406646072,129.33447186998498
35.545386200747096,129.33044898032773
35.53822432491354,129.31855062459928
35.52637354571273,129.33573093138014
35.53246044135666,129.34395434332708
35.54407636643691,129.33451499076406
35.551593962299336,129.34649058842578
35.54881082513921,129.33517423380204
35.54765634514085,129.32533433311937
35.53379295313365,129.33728759145131
35.53342569768932,129.34866692310385
35.52219037234253,129.33051558484792
35.53050702778637,129.31638896407202
35.53668094110802,129.32915713779406
35.53744116927178,129.3448472675597
35.55631409156421,129.3344682893262
35.5378111117708,129.33776426889338
35.52489806573987,129.34027541683162
35.53480670610291,129.3549991619721
35.52755389864512,129.32568452000118
35.54237726281845,129.3549840879818
35.527725924420785,129.34575899608296
35.5358307437687,129.33336449811245
35.540272618215454,129.33144100869868
35.52995206190341,129.3398607045301
35.54648505871608,129.31683283519274
35.53929354448196,129.34118153291402
35.535139370859014,129.34092709612722
35.51834731037982,129.33652958596386
35.54276355967901,129.32296772796974
35.55768691094477,129.343360172404
35.52101752435168,129.32253697693426
35.54185641539687,129.32765782691783
35.54594238553381,129.33914985075998
35.55481874110518,129.32483288367908
35.532390865376136,129.3295152435295
35.55076355763966,129.33044621676478
35.520219571341094,129.34549409202575
35.53295337312539,129.32357771003146
35.54703397376061,129.34345176342728
35.55136613870216,129.33974470439242
35.53981597954652,129.3350409652722
35.53929041829911,129.34916315775527
35.54210126348253,129.3384803947059
35.52814197394996,129.33109717210442
35.550237695605595,129.35376108849033
35.52688289432351,129.35306258670613
35.537643809211936,129.32487707242504
35.54484287924725,129.34831848823586
